Generación	Cromosoma		Contenido    																						    Recorrido
0			58				[1,	18,	11,	20,	24,	8,	2,	9,	15,	16,	13,	7,	12,	25,	19,	10,	14,	22,	6,	17,	21,	4,	5,	23,	3,	1]	131.75315703884766
0			100				[1,	17,	9,	4,	21,	22,	6,	10,	18,	23,	19,	24,	5,	2,	11,	12,	16,	14,	15,	20,	13,	7,	3,	25,	8,	1]	131.7736470107049
0			32				[1,	3,	2,	14,	13,	5,	12,	18,	22,	19,	8,	23,	21,	25,	15,	16,	11,	9,	6,	10,	17,	24,	4,	20,	7,	1]	131.95265807321428
0			13				[1,	25,	20,	10,	5,	14,	13,	9,	15,	6,	22,	2,	19,	17,	18,	23,	21,	3,	12,	7,	16,	24,	4,	11,	8,	1]	132.28500539333336
0			49				[1,	23,	8,	5,	25,	9,	2,	10,	4,	16,	7,	17,	14,	19,	21,	3,	12,	11,	22,	13,	15,	20,	18,	24,	6,	1]	133.01342803207737
0			87				[1,	9,	5,	4,	18,	16,	22,	17,	3,	20,	2,	7,	24,	15,	14,	11,	8,	21,	12,	10,	6,	13,	19,	23,	25,	1]	133.2700852209211
0			3				[1,	10,	24,	6,	12,	16,	7,	9,	13,	4,	8,	23,	22,	11,	25,	20,	5,	21,	17,	2,	15,	19,	18,	14,	3,	1]	133.55650342952364
0			61				[1,	20,	13,	21,	14,	18,	17,	7,	4,	9,	25,	6,	10,	22,	23,	12,	15,	19,	24,	3,	16,	2,	5,	8,	11,	1]	133.56367728916604
0			20				[1,	9,	10,	4,	21,	23,	6,	19,	3,	25,	15,	13,	11,	12,	7,	17,	5,	8,	18,	14,	2,	24,	16,	22,	20,	1]	133.6138950184512
0			25				[1,	11,	18,	21,	3,	6,	24,	2,	7,	12,	13,	10,	14,	15,	4,	16,	5,	22,	8,	20,	23,	9,	25,	17,	19,	1]	133.91243952555746
0			18				[1,	12,	3,	9,	5,	15,	7,	19,	11,	25,	14,	16,	20,	13,	23,	2,	22,	10,	21,	18,	24,	4,	17,	8,	6,	1]	134.21083065861433
0			90				[1,	9,	7,	19,	24,	8,	10,	22,	12,	13,	5,	23,	25,	4,	14,	16,	21,	17,	15,	6,	2,	18,	3,	11,	20,	1]	134.40670066516248
0			2				[1,	11,	20,	18,	4,	17,	2,	22,	6,	19,	15,	21,	25,	23,	5,	10,	8,	14,	16,	13,	12,	9,	24,	7,	3,	1]	134.62628526464775
0			95				[1,	8,	2,	19,	3,	11,	23,	4,	20,	18,	15,	7,	5,	16,	14,	24,	22,	13,	25,	6,	21,	9,	17,	10,	12,	1]	135.07691480499784
0			28				[1,	16,	24,	12,	7,	17,	13,	22,	19,	4,	6,	5,	14,	8,	10,	25,	9,	21,	3,	18,	15,	20,	11,	2,	23,	1]	135.16770294509428
0			55				[1,	7,	3,	18,	12,	25,	14,	17,	13,	19,	10,	6,	22,	24,	11,	20,	23,	4,	16,	15,	5,	9,	21,	8,	2,	1]	135.20188125038916
0			67				[1,	3,	9,	22,	5,	6,	18,	11,	4,	7,	21,	17,	19,	14,	10,	2,	23,	24,	20,	15,	13,	25,	8,	12,	16,	1]	135.47908152763324
0			57				[1,	16,	4,	24,	3,	19,	12,	5,	11,	18,	7,	22,	15,	2,	8,	13,	23,	25,	20,	17,	6,	10,	14,	21,	9,	1]	136.73943337203704
0			16				[1,	22,	20,	3,	18,	11,	4,	24,	5,	13,	16,	7,	10,	25,	19,	8,	2,	6,	23,	12,	9,	17,	21,	14,	15,	1]	136.78643677775844
0			63				[1,	5,	12,	13,	8,	23,	15,	2,	21,	18,	14,	11,	16,	22,	19,	25,	7,	9,	3,	17,	20,	10,	24,	4,	6,	1]	137.09505801761017
0			34				[1,	7,	19,	16,	8,	3,	23,	5,	18,	24,	6,	20,	25,	12,	11,	10,	22,	4,	13,	21,	9,	17,	14,	15,	2,	1]	137.73185819315802
0			24				[1,	25,	18,	21,	2,	16,	23,	19,	5,	13,	12,	11,	15,	24,	4,	6,	22,	14,	7,	9,	17,	20,	3,	8,	10,	1]	137.7916851141037
0			54				[1,	23,	25,	8,	2,	16,	20,	10,	14,	17,	11,	15,	22,	3,	5,	7,	9,	19,	21,	4,	24,	13,	12,	18,	6,	1]	138.47574891360372
0			62				[1,	12,	9,	14,	22,	16,	3,	2,	19,	24,	11,	20,	17,	21,	6,	10,	8,	5,	18,	23,	13,	7,	4,	25,	15,	1]	139.14738668686056
0			75				[1,	18,	7,	4,	17,	8,	16,	23,	5,	25,	11,	14,	2,	21,	3,	15,	12,	20,	19,	13,	24,	6,	10,	22,	9,	1]	139.2314644364871
0			64				[1,	7,	17,	14,	6,	4,	25,	12,	9,	3,	13,	19,	8,	11,	5,	18,	2,	21,	20,	10,	24,	15,	16,	23,	22,	1]	139.43757867515086
0			42				[1,	19,	23,	4,	11,	17,	22,	5,	3,	12,	2,	16,	20,	25,	14,	18,	21,	6,	8,	9,	13,	7,	10,	24,	15,	1]	139.62811174648
0			86				[1,	20,	22,	18,	8,	12,	11,	10,	24,	2,	3,	7,	25,	15,	14,	17,	4,	16,	5,	23,	13,	6,	21,	19,	9,	1]	140.17854358631456
0			56				[1,	21,	9,	5,	14,	20,	19,	7,	6,	18,	24,	2,	3,	10,	4,	16,	15,	23,	12,	22,	17,	13,	8,	25,	11,	1]	140.48338778013235
0			59				[1,	8,	25,	4,	24,	16,	17,	3,	19,	18,	2,	7,	13,	15,	14,	23,	20,	9,	6,	21,	12,	10,	11,	5,	22,	1]	140.82896746811053
0			7				[1,	18,	14,	19,	9,	2,	6,	7,	25,	5,	20,	22,	12,	24,	15,	4,	8,	16,	10,	23,	11,	17,	21,	13,	3,	1]	141.02684987839743
0			43				[1,	9,	5,	12,	18,	25,	7,	16,	19,	22,	10,	21,	4,	20,	3,	2,	14,	15,	23,	6,	13,	11,	8,	24,	17,	1]	141.22612166043336
0			15				[1,	11,	10,	19,	13,	7,	14,	18,	4,	9,	24,	16,	21,	22,	8,	3,	15,	23,	2,	12,	6,	25,	17,	20,	5,	1]	141.27857969278102
0			47				[1,	20,	21,	5,	11,	7,	2,	15,	14,	23,	12,	25,	17,	13,	9,	10,	18,	8,	19,	16,	6,	24,	3,	22,	4,	1]	141.47670619336355
0			77				[1,	20,	22,	7,	11,	23,	16,	17,	9,	24,	5,	25,	18,	2,	19,	15,	21,	13,	12,	4,	3,	14,	6,	8,	10,	1]	141.49763443855863
0			76				[1,	22,	19,	9,	24,	4,	13,	14,	23,	15,	7,	5,	25,	17,	8,	21,	11,	12,	16,	2,	10,	20,	18,	3,	6,	1]	141.6029422948816
0			53				[1,	15,	25,	21,	5,	8,	19,	20,	6,	11,	2,	22,	17,	12,	18,	16,	7,	23,	10,	3,	14,	4,	9,	13,	24,	1]	141.6301463312308
0			6				[1,	3,	2,	19,	16,	11,	25,	4,	23,	21,	14,	18,	20,	13,	5,	8,	10,	12,	7,	6,	22,	15,	24,	17,	9,	1]	142.4432032308134
0			73				[1,	22,	21,	2,	8,	20,	15,	19,	5,	11,	3,	6,	24,	4,	7,	9,	10,	25,	17,	13,	18,	23,	16,	14,	12,	1]	142.65674639612016
0			68				[1,	22,	21,	15,	23,	13,	11,	12,	20,	14,	25,	17,	10,	6,	8,	5,	7,	24,	3,	18,	2,	9,	4,	19,	16,	1]	142.67576036023496
0			89				[1,	22,	11,	9,	10,	5,	16,	25,	20,	17,	2,	6,	8,	12,	4,	18,	23,	15,	24,	7,	21,	13,	14,	19,	3,	1]	142.8053189775884
0			8				[1,	24,	11,	3,	7,	20,	14,	12,	6,	9,	19,	5,	13,	22,	15,	8,	25,	2,	10,	4,	23,	18,	21,	16,	17,	1]	142.93847956188722
0			44				[1,	8,	6,	19,	13,	12,	18,	2,	4,	3,	17,	14,	10,	11,	15,	25,	21,	5,	24,	16,	22,	23,	9,	20,	7,	1]	143.384292439837
0			21				[1,	24,	15,	22,	11,	2,	16,	23,	3,	9,	6,	19,	18,	8,	20,	21,	14,	4,	13,	17,	25,	5,	10,	12,	7,	1]	143.78287569982845
0			40				[1,	9,	23,	15,	12,	16,	13,	7,	21,	22,	10,	19,	8,	5,	2,	25,	4,	14,	17,	24,	11,	18,	20,	3,	6,	1]	143.89477496762362
0			36				[1,	11,	19,	4,	20,	24,	7,	8,	21,	3,	15,	25,	16,	9,	10,	2,	23,	14,	22,	17,	18,	6,	12,	13,	5,	1]	144.2150988213286
0			46				[1,	3,	24,	9,	20,	15,	17,	10,	12,	25,	19,	14,	18,	5,	8,	7,	11,	13,	2,	6,	21,	4,	22,	16,	23,	1]	144.44549129816596
0			70				[1,	25,	9,	11,	19,	3,	10,	12,	17,	20,	2,	22,	16,	23,	15,	18,	13,	14,	5,	6,	24,	8,	4,	7,	21,	1]	145.57945520310025
0			92				[1,	4,	6,	22,	2,	3,	12,	15,	14,	16,	10,	13,	20,	7,	23,	17,	24,	8,	19,	9,	18,	21,	11,	25,	5,	1]	145.706842017707
0			83				[1,	22,	5,	3,	23,	9,	16,	13,	24,	10,	7,	25,	12,	19,	8,	20,	15,	18,	4,	11,	14,	2,	6,	21,	17,	1]	145.97049067650008
0			88				[1,	7,	19,	24,	2,	25,	10,	21,	17,	23,	4,	22,	3,	8,	13,	20,	11,	15,	12,	14,	5,	16,	18,	9,	6,	1]	146.30320612345392
0			60				[1,	7,	18,	13,	4,	25,	9,	17,	20,	19,	12,	11,	6,	8,	21,	3,	23,	15,	14,	2,	5,	24,	16,	22,	10,	1]	147.31093776979924
0			39				[1,	25,	20,	9,	8,	23,	7,	21,	18,	15,	17,	5,	24,	16,	11,	2,	12,	14,	19,	10,	3,	4,	22,	6,	13,	1]	147.54320128865223
0			31				[1,	21,	5,	8,	13,	17,	22,	16,	24,	23,	15,	25,	9,	12,	14,	19,	6,	3,	18,	2,	4,	20,	11,	10,	7,	1]	149.64778122217774
0			9				[1,	13,	15,	16,	6,	25,	20,	9,	23,	5,	7,	11,	3,	14,	24,	10,	21,	17,	22,	4,	2,	19,	8,	12,	18,	1]	149.86933585948347
0			17				[1,	21,	10,	9,	4,	7,	13,	11,	24,	5,	19,	12,	2,	17,	8,	22,	16,	23,	14,	20,	6,	15,	3,	18,	25,	1]	151.9318076259987
1			6				[1,	14,	8,	15,	11,	20,	21,	16,	7,	17,	22,	24,	23,	12,	3,	10,	5,	6,	4,	19,	2,	18,	9,	25,	13,	1]	110.4307047755231
1			1				[1,	20,	24,	16,	4,	9,	15,	10,	18,	2,	23,	6,	14,	13,	5,	8,	19,	22,	21,	25,	7,	17,	3,	11,	12,	1]	111.76197853760499
1			35				[1,	18,	20,	3,	25,	15,	14,	6,	12,	13,	22,	2,	11,	10,	7,	24,	19,	21,	23,	17,	4,	16,	5,	8,	9,	1]	112.01035714364478
1			10				[1,	9,	16,	5,	17,	15,	10,	6,	20,	23,	22,	13,	2,	21,	7,	4,	11,	24,	18,	25,	12,	19,	8,	3,	14,	1]	112.63433660385618
1			51				[1,	20,	16,	11,	23,	25,	21,	22,	18,	19,	2,	6,	15,	10,	5,	14,	13,	24,	9,	4,	3,	8,	17,	7,	12,	1]	113.27554875790727
1			52				[1,	18,	24,	17,	9,	4,	15,	10,	16,	2,	23,	6,	12,	14,	5,	8,	7,	22,	21,	25,	20,	19,	3,	11,	13,	1]	114.50567474985712
1			2				[1,	10,	6,	14,	23,	20,	25,	19,	13,	5,	16,	8,	12,	3,	15,	9,	4,	24,	18,	2,	11,	22,	21,	7,	17,	1]	115.12518128697825
1			90				[1,	23,	15,	9,	17,	8,	25,	24,	18,	4,	14,	13,	10,	16,	5,	19,	22,	7,	20,	3,	6,	21,	2,	12,	11,	1]	115.94250058375621
1			5				[1,	4,	19,	23,	18,	10,	8,	14,	16,	3,	9,	12,	17,	5,	13,	7,	15,	25,	24,	11,	2,	22,	20,	6,	21,	1]	116.35845934526627
1			12				[1,	14,	15,	23,	20,	11,	25,	24,	22,	3,	10,	12,	4,	5,	13,	2,	16,	8,	21,	18,	19,	9,	7,	6,	17,	1]	116.63398857157439
1			26				[1,	20,	6,	14,	23,	17,	25,	19,	2,	24,	16,	8,	15,	10,	5,	9,	4,	3,	18,	13,	11,	22,	21,	7,	12,	1]	116.72285778469693
1			88				[1,	8,	13,	19,	12,	3,	14,	17,	2,	11,	7,	6,	9,	5,	16,	18,	4,	24,	22,	21,	20,	10,	25,	23,	15,	1]	116.82216248526889
1			83				[1,	10,	4,	3,	25,	13,	6,	23,	11,	18,	22,	17,	21,	20,	14,	2,	5,	9,	16,	12,	24,	19,	7,	15,	8,	1]	116.9720625979408
1			54				[1,	20,	18,	23,	2,	10,	11,	14,	16,	3,	9,	4,	17,	5,	8,	7,	15,	25,	12,	21,	6,	22,	19,	13,	24,	1]	117.789178607453
1			15				[1,	2,	15,	13,	5,	7,	14,	17,	6,	11,	21,	3,	19,	9,	16,	8,	4,	12,	22,	25,	20,	18,	24,	23,	10,	1]	118.16691125846373
1			85				[1,	18,	8,	7,	15,	19,	20,	4,	12,	17,	16,	22,	25,	10,	14,	13,	21,	24,	11,	3,	2,	6,	23,	5,	9,	1]	118.27729479310406
1			21				[1,	8,	6,	5,	3,	19,	17,	21,	23,	9,	10,	25,	22,	24,	20,	11,	14,	15,	12,	7,	16,	13,	2,	18,	4,	1]	118.46038188641471
1			89				[1,	5,	15,	13,	19,	20,	10,	25,	11,	24,	21,	4,	17,	9,	16,	8,	14,	3,	6,	18,	22,	2,	7,	23,	12,	1]	118.53972652139981
1			80				[1,	4,	13,	19,	18,	24,	16,	9,	3,	5,	10,	17,	6,	15,	14,	23,	22,	12,	8,	11,	2,	20,	7,	25,	21,	1]	119.02364484692413
1			38				[1,	8,	4,	6,	12,	11,	25,	24,	2,	10,	14,	13,	9,	22,	5,	16,	17,	7,	20,	21,	3,	19,	18,	23,	15,	1]	119.5664945401996
1			29				[1,	4,	15,	14,	16,	22,	23,	11,	2,	13,	9,	18,	3,	25,	24,	5,	12,	17,	8,	7,	6,	20,	21,	10,	19,	1]	119.56732354134166
1			27				[1,	18,	10,	5,	16,	9,	21,	25,	7,	19,	22,	12,	6,	17,	23,	14,	20,	24,	4,	2,	3,	8,	15,	11,	13,	1]	119.9613128728706
1			60				[1,	9,	8,	7,	15,	19,	20,	4,	12,	17,	16,	22,	25,	21,	10,	13,	11,	24,	18,	3,	2,	6,	23,	5,	14,	1]	119.99040002029963
1			96				[1,	8,	11,	20,	24,	25,	2,	9,	15,	16,	13,	7,	12,	6,	19,	10,	14,	22,	23,	17,	21,	3,	5,	18,	4,	1]	120.67390205458778
1			30				[1,	4,	8,	15,	3,	20,	13,	16,	22,	11,	6,	24,	23,	12,	14,	10,	5,	7,	17,	19,	2,	18,	9,	25,	21,	1]	120.80078543369586
1			37				[1,	12,	25,	17,	15,	11,	20,	24,	22,	3,	16,	23,	4,	5,	13,	2,	21,	8,	14,	18,	19,	9,	7,	6,	10,	1]	121.48097793397181
1			11				[1,	2,	8,	7,	15,	19,	20,	22,	13,	17,	24,	12,	14,	9,	18,	4,	25,	3,	16,	5,	10,	6,	23,	21,	11,	1]	122.0225944681966
1			97				[1,	5,	6,	9,	21,	22,	17,	10,	4,	18,	19,	24,	8,	2,	11,	12,	16,	14,	15,	20,	13,	7,	3,	25,	23,	1]	122.19689019637366
1			100				[1,	23,	17,	5,	25,	9,	2,	10,	4,	16,	7,	8,	14,	19,	21,	3,	12,	11,	22,	13,	15,	20,	18,	24,	6,	1]	122.38744607956345
1			8				[1,	13,	18,	10,	25,	14,	6,	23,	11,	24,	22,	12,	21,	20,	17,	2,	5,	9,	16,	4,	8,	3,	7,	15,	19,	1]	122.42065277359143
1			91				[1,	2,	18,	24,	16,	22,	12,	15,	23,	25,	21,	20,	10,	5,	6,	8,	11,	19,	13,	9,	14,	17,	3,	7,	4,	1]	122.6203532491305
1			17				[1,	3,	13,	7,	2,	12,	10,	25,	23,	6,	11,	16,	17,	20,	24,	22,	14,	8,	15,	5,	4,	18,	21,	9,	19,	1]	123.05964003001384
1			28				[1,	8,	18,	23,	2,	9,	17,	7,	10,	3,	24,	4,	11,	25,	20,	15,	5,	16,	12,	21,	6,	22,	19,	13,	14,	1]	123.21038720450328
1			44				[1,	3,	19,	20,	2,	5,	22,	9,	18,	13,	10,	23,	7,	6,	17,	15,	25,	24,	21,	12,	16,	11,	4,	14,	8,	1]	123.53953413976205
1			59				[1,	13,	18,	2,	15,	14,	5,	22,	16,	24,	23,	12,	25,	3,	17,	20,	11,	7,	10,	9,	4,	21,	6,	8,	19,	1]	123.65312406773768
1			64				[1,	5,	18,	8,	10,	20,	23,	17,	6,	13,	4,	22,	19,	9,	16,	3,	2,	7,	14,	25,	11,	15,	24,	21,	12,	1]	124.66062315312261
1			32				[1,	7,	22,	12,	18,	14,	5,	13,	19,	24,	23,	17,	25,	3,	15,	20,	11,	2,	10,	4,	8,	21,	6,	9,	16,	1]	124.8464816661068
1			3				[1,	8,	25,	17,	9,	4,	23,	11,	2,	10,	6,	5,	3,	13,	24,	19,	12,	15,	16,	7,	21,	20,	22,	18,	14,	1]	124.88496123389672
1			50				[1,	23,	8,	11,	12,	25,	21,	22,	18,	16,	2,	19,	15,	10,	5,	14,	13,	3,	9,	4,	7,	20,	17,	24,	6,	1]	125.54730676530072
1			62				[1,	2,	15,	17,	20,	23,	21,	24,	22,	3,	10,	12,	14,	5,	13,	4,	25,	8,	16,	18,	19,	9,	7,	6,	11,	1]	125.62400211523321
1			33				[1,	20,	4,	10,	25,	13,	23,	21,	11,	18,	9,	17,	2,	3,	14,	22,	5,	8,	16,	12,	24,	19,	7,	15,	6,	1]	125.95284003269947
1			81				[1,	8,	4,	3,	19,	5,	23,	21,	12,	10,	9,	18,	2,	11,	24,	22,	14,	6,	7,	15,	16,	25,	17,	13,	20,	1]	126.06401284461758
1			24				[1,	3,	2,	14,	13,	5,	12,	9,	15,	19,	22,	23,	21,	25,	18,	16,	11,	8,	6,	10,	17,	24,	4,	20,	7,	1]	126.190493506173
1			46				[1,	8,	16,	13,	11,	25,	21,	7,	23,	9,	10,	2,	12,	22,	20,	14,	15,	6,	19,	24,	3,	5,	17,	18,	4,	1]	126.23439599002245
1			23				[1,	18,	11,	20,	24,	22,	6,	9,	8,	23,	13,	7,	12,	2,	19,	10,	16,	14,	15,	17,	21,	4,	5,	25,	3,	1]	126.59132039487952
1			57				[1,	7,	4,	10,	25,	13,	6,	23,	11,	18,	22,	17,	21,	20,	14,	2,	5,	9,	8,	12,	24,	19,	3,	15,	16,	1]	127.45955759042411
1			99				[1,	21,	17,	10,	15,	14,	13,	9,	19,	6,	22,	2,	3,	25,	24,	23,	8,	18,	12,	7,	20,	16,	4,	11,	5,	1]	127.5870241595649
1			86				[1,	9,	15,	16,	19,	18,	25,	20,	24,	4,	23,	22,	10,	8,	5,	13,	6,	11,	21,	7,	12,	2,	3,	17,	14,	1]	127.64142185250904
1			92				[1,	3,	15,	4,	13,	11,	16,	9,	17,	21,	10,	5,	7,	20,	14,	8,	25,	18,	23,	12,	22,	2,	6,	24,	19,	1]	127.69733110314638
1			39				[1,	5,	18,	13,	14,	6,	23,	10,	4,	15,	24,	9,	17,	16,	19,	3,	2,	7,	8,	20,	11,	25,	22,	21,	12,	1]	127.82708640930319
1			69				[1,	3,	25,	2,	9,	20,	24,	6,	22,	14,	16,	5,	21,	7,	19,	23,	12,	13,	18,	11,	4,	15,	10,	17,	8,	1]	128.56110430641195
1			68				[1,	3,	5,	13,	24,	7,	6,	9,	14,	25,	2,	23,	8,	15,	17,	16,	4,	11,	18,	20,	21,	10,	22,	12,	19,	1]	128.9059876491513
1			82				[1,	14,	18,	2,	15,	19,	5,	22,	16,	24,	23,	12,	25,	3,	17,	20,	11,	7,	10,	4,	8,	21,	6,	9,	13,	1]	129.1767194892901
